#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,totalBitRate,bitRateByBand
2000000,1080,{0: 1998920},"{'C': 32319, 'S': 1852704, 'L': 111897, 'E': 2000}",1998920,"{'8-QAM': 940962, '32-QAM': 133552, '16-QAM': 474037, '64-QAM': 88744, 'QPSK': 359856, 'BPSK': 1769}",619403360,"{'C': 24757680, 'S': 501384570, 'L': 91269510, 'E': 1991600}"
