#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,totalBitRate,bitRateByBand
2000000,117443,{0: 1882557},"{'C': 1373809, 'S': 125448, 'L': 349706, 'E': 33594}",1882557,"{'8-QAM': 931309, '32-QAM': 236533, '16-QAM': 441488, '64-QAM': 111459, 'QPSK': 139819, 'BPSK': 21949}",506470860,"{'C': 225707050, 'S': 98060100, 'L': 150022310, 'E': 32681400}"
