#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,totalBitRate,bitRateByBand
2000000,99117,"{0: 1767151, 1: 86829, 2: 46903}","{'C': 45265, 'S': 444054, 'L': 79704, 'E': 1331860}",1900883,"{'8-QAM': 478920, '32-QAM': 25431, '16-QAM': 123220, '64-QAM': 752, 'QPSK': 616922, 'BPSK': 655638}",521516360,"{'C': 43946290, 'S': 119652240, 'L': 68356320, 'E': 289561510}"
