#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,blockedBitRateByBitRate,totalBitRate,bitRateByBand
2000000,52303,{0: 1947697},"{'C': 1536324, 'S': 113916, 'L': 269737, 'E': 27720}",1947697,"{'8-QAM': 986569, '32-QAM': 237104, '16-QAM': 453670, '64-QAM': 103101, 'QPSK': 146020, 'BPSK': 21233}","{400: 640800, 1000: 50701000}",569136760,"{'C': 278463600, 'S': 105176100, 'L': 157864060, 'E': 27633000}"
