#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,totalBitRate,bitRateByBand
2000000,1730,"{0: 1903478, 2: 49889, 1: 44903}","{'C': 36229, 'S': 1826715, 'L': 134665, 'E': 661}",1998270,"{'8-QAM': 952765, '32-QAM': 132090, '16-QAM': 468275, '64-QAM': 88372, 'QPSK': 356532, 'BPSK': 236}",618748560,"{'C': 34968340, 'S': 456317820, 'L': 126801400, 'E': 661000}"
