#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,totalBitRate,bitRateByBand
2000000,0,"{0: 1938461, 2: 33155, 1: 28384}","{'C': 1890868, 'S': 3, 'L': 109129, 'E': 0}",2000000,"{'8-QAM': 1052421, '32-QAM': 241176, '16-QAM': 468029, '64-QAM': 88210, 'QPSK': 150164}",620478560,"{'C': 512824360, 'S': 3000, 'L': 107651200, 'E': 0}"
