#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,totalBitRate,bitRateByBand
2000000,52700,"{0: 314611, 1: 600049, 2: 1032640}","{'C': 62697, 'S': 1069526, 'L': 141141, 'E': 673936}",1947300,"{'8-QAM': 313652, '32-QAM': 4172, 'QPSK': 970128, '16-QAM': 101616, '64-QAM': 37, 'BPSK': 557695}",567784560,"{'C': 60036360, 'S': 197314190, 'L': 115958220, 'E': 194475790}"
