#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,blockedBitRateByBitRate,totalBitRate,bitRateByBand
2000000,0,{0: 2000000},"{'C': 1199251, 'S': 166, 'L': 185218, 'E': 615365}",2000000,"{'8-QAM': 1038410, 'BPSK': 251087, 'QPSK': 230289, '32-QAM': 155600, '16-QAM': 315777, '64-QAM': 8837}",{},620478560,"{'C': 60002560, 'S': 164200, 'L': 142639000, 'E': 417672800}"
