#{}
steps,blockedEvents,attendedByRouteIndex,totalAttendedByBand,totalAttended,attendedByModulation,blockedBitRateByBitRate,totalBitRate,bitRateByBand
2000000,9946,{0: 1990054},"{'C': 353753, 'S': 54226, 'L': 107584, 'E': 1474491}",1990054,"{'BPSK': 747323, '8-QAM': 620030, 'QPSK': 497291, '16-QAM': 103481, '32-QAM': 21929}","{1000: 9904000, 400: 16800}",610557760,"{'C': 83025500, 'S': 53346100, 'L': 97246000, 'E': 376940160}"
